Date,Open,High,Low,Close,Adj Close,Volume
2001/05/17,"11,218.65","11,328.61","11,181.91","11,248.58","11,248.58","283,080,000"
2001/05/18,"11,245.78","11,303.76","11,193.60","11,301.74","11,301.74","214,370,000"
2001/05/21,"11,299.14","11,345.72","11,232.84","11,337.92","11,337.92","227,630,000"
2001/05/22,"11,339.80","11,350.05","11,239.60","11,257.24","11,257.24","221,970,000"
2001/05/23,"11,257.76","11,262.25","11,101.21","11,105.51","11,105.51","224,130,000"
2001/05/24,"11,107.07","11,173.37","11,044.97","11,122.42","11,122.42","201,170,000"
2001/05/25,"11,122.03","11,123.99","10,993.79","11,005.37","11,005.37","146,210,000"
2001/05/29,"11,004.66","11,066.01","10,970.43","11,039.14","11,039.14","214,540,000"
2001/05/30,"11,032.96","11,042.13","10,864.83","10,872.64","10,872.64","213,120,000"
2001/05/31,"10,873.23","10,978.96","10,865.94","10,911.94","10,911.94","190,660,000"
2001/06/01,"10,913.57","11,021.57","10,835.49","10,990.41","10,990.41","196,260,000"
2001/06/04,"10,991.77","11,071.67","10,938.88","11,061.52","11,061.52","150,960,000"
2001/06/05,"11,061.39","11,196.53","11,043.44","11,175.84","11,175.84","211,730,000"
2001/06/06,"11,177.73","11,179.68","11,059.64","11,070.24","11,070.24","232,580,000"
2001/06/07,"11,069.58","11,100.04","11,008.95","11,090.74","11,090.74","231,460,000"
2001/06/08,"11,095.62","11,096.46","10,938.08","10,977.00","10,977.00","176,020,000"
2001/06/11,"10,974.79","10,975.44","10,871.34","10,922.09","10,922.09","162,750,000"
2001/06/12,"10,914.67","10,982.14","10,788.58","10,948.38","10,948.38","234,420,000"
2001/06/13,"10,942.00","11,004.33","10,866.52","10,871.62","10,871.62","195,810,000"
2001/06/14,"10,868.27","10,868.48","10,659.47","10,690.13","10,690.13","309,640,000"
2001/06/15,"10,680.81","10,716.30","10,566.55","10,623.64","10,623.64","379,300,000"
2001/06/18,"10,622.50","10,709.05","10,614.72","10,645.38","10,645.38","196,230,000"
2001/06/19,"10,654.30","10,740.79","10,563.66","10,596.67","10,596.67","240,250,000"
2001/06/20,"10,593.79","10,702.07","10,563.86","10,647.33","10,647.33","244,140,000"
2001/06/21,"10,646.39","10,759.64","10,597.14","10,715.43","10,715.43","266,590,000"
2001/06/22,"10,716.50","10,724.69","10,573.99","10,604.59","10,604.59","210,360,000"
2001/06/25,"10,607.88","10,644.24","10,468.12","10,504.22","10,504.22","228,190,000"
2001/06/26,"10,497.30","10,534.21","10,394.72","10,472.48","10,472.48","235,950,000"
2001/06/27,"10,470.35","10,531.19","10,408.00","10,434.84","10,434.84","210,560,000"
2001/06/28,"10,438.73","10,646.45","10,438.66","10,566.21","10,566.21","272,820,000"
2001/06/29,"10,565.27","10,605.59","10,491.60","10,502.40","10,502.40","328,480,000"
2001/07/02,"10,504.95","10,638.87","10,467.38","10,593.72","10,593.72","215,830,000"
2001/07/03,"10,588.89","10,595.13","10,531.52","10,571.11","10,571.11","128,500,000"
2001/07/05,"10,566.23","10,567.64","10,461.14","10,479.86","10,479.86","179,190,000"
2001/07/06,"10,476.73","10,476.73","10,220.14","10,252.68","10,252.68","207,540,000"
2001/07/09,"10,253.62","10,323.11","10,222.24","10,299.40","10,299.40","216,290,000"
2001/07/10,"10,300.82","10,335.63","10,162.71","10,175.64","10,175.64","264,970,000"
2001/07/11,"10,174.70","10,274.02","10,120.89","10,241.02","10,241.02","267,370,000"
2001/07/12,"10,269.31","10,496.64","10,269.31","10,478.99","10,478.99","278,190,000"
2001/07/13,"10,478.39","10,549.76","10,432.60","10,539.06","10,539.06","200,390,000"
2001/07/16,"10,537.98","10,568.69","10,446.60","10,472.12","10,472.12","220,170,000"
2001/07/17,"10,468.62","10,628.48","10,438.66","10,606.39","10,606.39","283,640,000"
2001/07/18,"10,594.54","10,594.54","10,480.88","10,569.83","10,569.83","261,170,000"
2001/07/19,"10,574.33","10,679.12","10,523.92","10,610.00","10,610.00","235,870,000"
2001/07/20,"10,606.19","10,606.19","10,529.25","10,576.65","10,576.65","231,850,000"
2001/07/23,"10,576.92","10,595.40","10,419.71","10,424.42","10,424.42","185,500,000"
2001/07/24,"10,423.80","10,423.80","10,203.69","10,241.12","10,241.12","214,180,000"
2001/07/25,"10,241.75","10,405.67","10,241.19","10,405.67","10,405.67","228,180,000"
2001/07/26,"10,403.46","10,459.02","10,284.09","10,455.63","10,455.63","233,860,000"
2001/07/27,"10,451.89","10,460.12","10,375.29","10,416.67","10,416.67","172,870,000"
2001/07/30,"10,418.68","10,440.48","10,361.45","10,401.72","10,401.72","155,870,000"
2001/07/31,"10,403.18","10,595.05","10,402.97","10,522.81","10,522.81","224,450,000"
2001/08/01,"10,527.38","10,599.96","10,484.20","10,510.01","10,510.01","201,290,000"
2001/08/02,"10,513.47","10,609.65","10,513.47","10,551.18","10,551.18","219,400,000"
2001/08/03,"10,550.01","10,550.56","10,433.07","10,512.78","10,512.78","151,270,000"
2001/08/06,"10,504.13","10,504.13","10,374.95","10,401.31","10,401.31","163,160,000"
2001/08/07,"10,399.03","10,472.72","10,376.05","10,458.74","10,458.74","161,480,000"
2001/08/08,"10,456.18","10,479.64","10,267.97","10,293.50","10,293.50","185,130,000"
2001/08/09,"10,291.15","10,312.19","10,205.56","10,298.56","10,298.56","170,020,000"
2001/08/10,"10,296.89","10,433.46","10,197.32","10,416.25","10,416.25","161,930,000"
2001/08/13,"10,411.90","10,445.80","10,367.06","10,415.91","10,415.91","141,380,000"
2001/08/14,"10,416.95","10,478.81","10,386.92","10,412.17","10,412.17","145,780,000"
2001/08/15,"10,407.05","10,469.74","10,340.76","10,345.95","10,345.95","172,000,000"
2001/08/16,"10,342.10","10,395.21","10,271.57","10,392.52","10,392.52","196,520,000"
2001/08/17,"10,385.46","10,385.46","10,180.93","10,240.78","10,240.78","217,550,000"
2001/08/20,"10,239.33","10,320.07","10,210.48","10,320.07","10,320.07","180,510,000"
2001/08/21,"10,320.07","10,378.75","10,156.02","10,174.14","10,174.14","182,840,000"
2001/08/22,"10,170.30","10,305.13","10,134.50","10,276.90","10,276.90","204,500,000"
2001/08/23,"10,276.41","10,286.79","10,213.52","10,229.15","10,229.15","153,280,000"
2001/08/24,"10,232.48","10,440.68","10,223.76","10,423.17","10,423.17","187,860,000"
2001/08/27,"10,422.76","10,441.37","10,382.35","10,382.35","10,382.35","136,800,000"
2001/08/28,"10,382.56","10,382.83","10,214.34","10,222.03","10,222.03","172,820,000"
2001/08/29,"10,224.45","10,267.70","10,075.61","10,090.90","10,090.90","160,980,000"
2001/08/30,"10,077.07","10,117.54","9,869.14","9,919.58","9,919.58","240,630,000"
2001/08/31,"9,918.96","10,036.94","9,887.20","9,949.75","9,949.75","176,270,000"
2001/09/04,"9,946.98","10,182.38","9,894.88","9,997.49","9,997.49","262,020,000"
2001/09/05,"9,998.12","10,066.69","9,885.88","10,033.27","10,033.27","298,080,000"
2001/09/06,"10,028.35","10,028.35","9,826.09","9,840.84","9,840.84","303,090,000"
2001/09/07,"9,841.25","9,842.08","9,558.39","9,605.85","9,605.85","304,980,000"
2001/09/10,"9,603.36","9,671.80","9,493.55","9,605.51","9,605.51","280,040,000"
2001/09/17,"9,580.32","9,580.32","8,883.40","8,920.70","8,920.70","565,600,000"
2001/09/18,"8,922.70","9,022.06","8,861.05","8,903.40","8,903.40","372,230,000"
2001/09/19,"8,903.54","8,945.47","8,480.21","8,759.13","8,759.13","457,990,000"
2001/09/20,"8,748.61","8,748.82","8,375.72","8,376.21","8,376.21","439,990,000"
2001/09/21,"8,356.56","8,438.41","8,062.34","8,235.81","8,235.81","623,480,000"
2001/09/24,"8,242.32","8,649.39","8,242.32","8,603.86","8,603.86","403,530,000"
2001/09/25,"8,605.59","8,695.54","8,506.36","8,659.97","8,659.97","349,470,000"
2001/09/26,"8,660.06","8,718.16","8,527.05","8,567.39","8,567.39","271,690,000"
2001/09/27,"8,567.46","8,681.42","8,471.97","8,681.42","8,681.42","282,040,000"
2001/09/28,"8,679.07","8,856.55","8,679.00","8,847.56","8,847.56","340,790,000"
2001/10/01,"8,845.97","8,850.67","8,732.14","8,836.83","8,836.83","247,430,000"
2001/10/02,"8,836.69","8,950.59","8,798.43","8,950.59","8,950.59","259,810,000"
2001/10/03,"8,946.02","9,148.35","8,860.84","9,123.78","9,123.78","327,530,000"
2001/10/04,"9,127.24","9,187.37","9,045.38","9,060.88","9,060.88","307,660,000"
2001/10/05,"9,058.83","9,131.74","8,951.07","9,119.77","9,119.77","256,640,000"
2001/10/08,"9,115.75","9,144.81","9,012.30","9,067.94","9,067.94","193,330,000"
2001/10/09,"9,066.56","9,086.97","9,004.14","9,052.44","9,052.44","212,700,000"
2001/10/10,"9,052.30","9,252.90","9,000.14","9,240.86","9,240.86","253,720,000"
2001/10/11,"9,242.63","9,432.04","9,242.63","9,410.45","9,410.45","312,240,000"
2001/10/12,"9,409.07","9,409.07","9,193.73","9,344.16","9,344.16","275,630,000"
2001/10/15,"9,340.84","9,352.05","9,238.78","9,347.62","9,347.62","199,960,000"
2001/10/16,"9,346.31","9,411.14","9,298.70","9,384.23","9,384.23","227,850,000"
2001/10/17,"9,389.76","9,489.33","9,226.95","9,232.97","9,232.97","303,640,000"
2001/10/18,"9,230.75","9,233.94","9,134.30","9,163.22","9,163.22","238,660,000"
2001/10/19,"9,162.81","9,218.02","9,080.81","9,204.11","9,204.11","243,950,000"
2001/10/22,"9,203.91","9,392.81","9,167.45","9,377.03","9,377.03","222,210,000"
2001/10/23,"9,379.17","9,439.21","9,300.37","9,340.08","9,340.08","233,120,000"
2001/10/24,"9,341.40","9,388.86","9,278.70","9,345.62","9,345.62","245,640,000"
2001/10/25,"9,342.29","9,462.90","9,177.89","9,462.90","9,462.90","252,930,000"
2001/10/26,"9,462.28","9,598.17","9,423.32","9,545.17","9,545.17","212,840,000"
2001/10/29,"9,543.37","9,543.37","9,269.50","9,269.50","9,269.50","203,990,000"
2001/10/30,"9,264.52","9,264.52","9,065.59","9,121.98","9,121.98","245,350,000"
2001/10/31,"9,123.64","9,223.07","9,064.41","9,075.14","9,075.14","245,200,000"
2001/11/01,"9,087.45","9,284.45","9,014.46","9,263.90","9,263.90","256,480,000"
2001/11/02,"9,264.52","9,343.82","9,209.65","9,323.54","9,323.54","222,980,000"
2001/11/05,"9,326.59","9,476.45","9,326.17","9,441.03","9,441.03","210,700,000"
2001/11/06,"9,437.09","9,600.60","9,386.51","9,591.12","9,591.12","260,340,000"
2001/11/07,"9,584.68","9,644.12","9,522.41","9,554.37","9,554.37","233,400,000"
2001/11/08,"9,558.39","9,721.75","9,558.39","9,587.52","9,587.52","256,000,000"
2001/11/09,"9,586.96","9,630.41","9,519.77","9,608.00","9,608.00","174,670,000"
2001/11/12,"9,606.13","9,606.13","9,408.58","9,554.37","9,554.37","196,140,000"
2001/11/13,"9,551.43","9,755.78","9,551.43","9,750.95","9,750.95","244,230,000"
2001/11/14,"9,751.13","9,859.38","9,741.41","9,823.61","9,823.61","297,690,000"
2001/11/15,"9,824.65","9,903.04","9,808.25","9,872.39","9,872.39","317,340,000"
2001/11/16,"9,871.51","9,908.79","9,792.47","9,866.99","9,866.99","244,600,000"
2001/11/19,"9,870.45","9,976.46","9,870.45","9,976.46","9,976.46","210,100,000"
2001/11/20,"9,968.64","9,976.73","9,893.49","9,901.38","9,901.38","205,690,000"
2001/11/21,"9,894.19","9,894.19","9,796.41","9,834.68","9,834.68","173,020,000"
2001/11/23,"9,833.09","9,961.58","9,833.02","9,959.71","9,959.71","70,520,000"
2001/11/26,"9,961.58","9,992.79","9,903.81","9,982.75","9,982.75","191,870,000"
2001/11/27,"9,980.33","9,992.72","9,831.15","9,872.60","9,872.60","271,610,000"
2001/11/28,"9,867.06","9,867.20","9,706.61","9,711.86","9,711.86","252,200,000"
2001/11/29,"9,710.34","9,829.42","9,691.39","9,829.42","9,829.42","212,460,000"
2001/11/30,"9,828.80","9,891.58","9,802.91","9,851.56","9,851.56","220,520,000"
2001/12/03,"9,848.93","9,848.93","9,703.90","9,763.96","9,763.96","223,660,000"
2001/12/04,"9,765.55","9,893.84","9,743.05","9,893.84","9,893.84","213,650,000"
2001/12/05,"9,891.35","10,142.32","9,891.35","10,114.29","10,114.29","304,070,000"
2001/12/06,"10,113.53","10,169.44","10,079.77","10,099.14","10,099.14","238,340,000"
2001/12/07,"10,099.14","10,099.21","10,002.41","10,049.46","10,049.46","204,020,000"
2001/12/10,"10,047.04","10,075.61","9,921.45","9,921.45","9,921.45","193,100,000"
2001/12/11,"9,925.60","10,015.90","9,866.85","9,888.37","9,888.37","234,510,000"
2001/12/12,"9,887.27","9,919.72","9,806.10","9,894.81","9,894.81","253,990,000"
2001/12/13,"9,889.13","9,889.20","9,745.07","9,766.45","9,766.45","287,530,000"
2001/12/14,"9,764.72","9,848.45","9,736.42","9,811.15","9,811.15","225,820,000"
2001/12/17,"9,809.42","9,930.93","9,798.84","9,891.97","9,891.97","220,780,000"
2001/12/18,"9,893.22","10,015.34","9,892.59","9,998.39","9,998.39","217,100,000"
2001/12/19,"9,994.59","10,088.34","9,919.79","10,070.49","10,070.49","247,500,000"
2001/12/20,"10,064.13","10,076.03","9,985.18","9,985.18","9,985.18","273,560,000"
2001/12/21,"9,986.84","10,069.50","9,986.84","10,035.34","10,035.34","359,380,000"
2001/12/24,"10,036.59","10,072.91","10,034.44","10,035.34","10,035.34","63,010,000"
2001/12/26,"10,035.55","10,169.09","10,034.93","10,088.14","10,088.14","125,890,000"
2001/12/27,"10,088.71","10,147.23","10,080.87","10,131.31","10,131.31","132,950,000"
2001/12/28,"10,133.94","10,184.45","10,109.86","10,136.99","10,136.99","136,950,000"
2001/12/31,"10,136.36","10,137.61","10,019.15","10,021.57","10,021.57","146,900,000"
2002/01/02,"10,021.71","10,074.02","9,935.70","10,073.40","10,073.40","203,990,000"
2002/01/03,"10,073.88","10,174.01","10,051.95","10,172.14","10,172.14","275,020,000"
2002/01/04,"10,176.84","10,283.67","10,174.84","10,259.74","10,259.74","239,480,000"
2002/01/07,"10,261.33","10,300.15","10,188.12","10,197.05","10,197.05","225,880,000"
2002/01/08,"10,195.76","10,211.23","10,121.35","10,150.55","10,150.55","193,640,000"
2002/01/09,"10,153.18","10,270.88","10,069.45","10,094.09","10,094.09","247,850,000"
2002/01/10,"10,092.50","10,101.77","10,032.23","10,067.86","10,067.86","199,300,000"
2002/01/11,"10,069.52","10,098.38","9,985.25","9,987.53","9,987.53","197,880,000"
2002/01/14,"9,985.38","9,985.38","9,889.27","9,891.42","9,891.42","229,950,000"
2002/01/15,"9,892.73","9,986.21","9,865.61","9,924.15","9,924.15","239,830,000"
2002/01/16,"9,916.54","9,916.54","9,711.10","9,712.27","9,712.27","261,920,000"
2002/01/17,"9,712.21","9,857.79","9,712.21","9,850.04","9,850.04","243,530,000"
2002/01/18,"9,830.94","9,830.94","9,738.43","9,771.85","9,771.85","253,830,000"
2002/01/22,"9,772.34","9,842.84","9,696.57","9,713.80","9,713.80","222,040,000"
2002/01/23,"9,710.96","9,773.37","9,680.51","9,730.96","9,730.96","246,200,000"
2002/01/24,"9,734.21","9,856.97","9,734.21","9,796.07","9,796.07","251,040,000"
2002/01/25,"9,793.23","9,897.85","9,755.11","9,840.08","9,840.08","195,230,000"
2002/01/28,"9,843.05","9,894.53","9,798.56","9,865.75","9,865.75","169,030,000"
2002/01/29,"9,865.54","9,908.16","9,616.65","9,618.24","9,618.24","265,460,000"
2002/01/30,"9,619.14","9,775.59","9,529.46","9,762.86","9,762.86","322,690,000"
2002/01/31,"9,763.20","9,922.49","9,763.20","9,920.00","9,920.00","271,970,000"
2002/02/01,"9,923.04","9,943.94","9,860.69","9,907.26","9,907.26","228,390,000"
2002/02/04,"9,905.46","9,905.46","9,677.54","9,687.09","9,687.09","249,680,000"
2002/02/05,"9,684.74","9,773.72","9,603.99","9,685.43","9,685.43","273,760,000"
2002/02/06,"9,682.04","9,733.10","9,608.21","9,653.39","9,653.39","263,670,000"
2002/02/07,"9,650.97","9,743.05","9,624.12","9,625.44","9,625.44","228,910,000"
2002/02/08,"9,627.65","9,745.56","9,580.32","9,744.24","9,744.24","244,750,000"
2002/02/11,"9,739.81","9,892.80","9,710.68","9,884.78","9,884.78","189,050,000"
2002/02/12,"9,880.35","9,906.02","9,811.64","9,863.74","9,863.74","178,160,000"
2002/02/13,"9,856.99","9,998.25","9,856.99","9,989.67","9,989.67","208,240,000"
2002/02/14,"9,989.67","10,052.29","9,959.23","10,001.99","10,001.99","224,190,000"
2002/02/15,"10,000.83","10,007.46","9,893.77","9,903.04","9,903.04","246,600,000"
2002/02/19,"9,899.24","9,899.38","9,734.90","9,745.14","9,745.14","226,130,000"
2002/02/20,"9,742.37","9,956.05","9,734.21","9,941.17","9,941.17","284,530,000"
2002/02/21,"9,933.56","10,029.94","9,831.98","9,834.68","9,834.68","277,780,000"
2002/02/22,"9,834.89","10,002.54","9,796.14","9,968.15","9,968.15","278,200,000"
2002/02/25,"9,969.75","10,172.62","9,966.36","10,145.71","10,145.71","256,580,000"
2002/02/26,"10,145.86","10,186.88","10,033.75","10,115.26","10,115.26","259,700,000"
2002/02/27,"10,117.65","10,255.24","10,058.66","10,127.58","10,127.58","263,980,000"
2002/02/28,"10,130.28","10,238.70","10,104.88","10,106.13","10,106.13","269,590,000"
2002/03/01,"10,111.04","10,374.88","10,111.04","10,368.86","10,368.86","261,080,000"
2002/03/04,"10,368.10","10,600.10","10,366.78","10,586.82","10,586.82","298,820,000"
2002/03/05,"10,591.38","10,596.09","10,425.05","10,433.41","10,433.41","288,840,000"
2002/03/06,"10,431.96","10,601.51","10,425.80","10,574.29","10,574.29","246,850,000"
2002/03/07,"10,578.10","10,606.88","10,468.64","10,525.37","10,525.37","258,070,000"
2002/03/08,"10,531.67","10,663.83","10,531.67","10,572.49","10,572.49","271,140,000"
2002/03/11,"10,570.07","10,647.09","10,526.00","10,611.24","10,611.24","214,210,000"
2002/03/12,"10,604.32","10,639.68","10,510.91","10,632.35","10,632.35","218,940,000"
2002/03/13,"10,620.17","10,620.17","10,474.17","10,501.85","10,501.85","226,430,000"
2002/03/14,"10,501.29","10,551.11","10,474.72","10,517.14","10,517.14","185,250,000"
2002/03/15,"10,516.45","10,607.23","10,511.47","10,607.23","10,607.23","330,430,000"
2002/03/18,"10,608.54","10,661.06","10,525.03","10,577.75","10,577.75","182,800,000"
2002/03/19,"10,578.38","10,673.10","10,577.48","10,635.25","10,635.25","189,720,000"
2002/03/20,"10,626.85","10,626.98","10,496.04","10,501.57","10,501.57","209,070,000"
2002/03/21,"10,501.99","10,505.72","10,354.74","10,479.84","10,479.84","227,260,000"
2002/03/22,"10,477.70","10,491.19","10,386.36","10,427.67","10,427.67","188,650,000"
2002/03/25,"10,428.43","10,449.26","10,280.77","10,281.67","10,281.67","218,840,000"
2002/03/26,"10,280.51","10,432.86","10,276.76","10,353.36","10,353.36","202,990,000"
2002/03/27,"10,351.28","10,453.90","10,337.86","10,426.91","10,426.91","190,880,000"
2002/03/28,"10,429.68","10,502.61","10,403.73","10,403.94","10,403.94","179,480,000"
2002/04/01,"10,402.07","10,402.07","10,263.68","10,362.70","10,362.70","173,820,000"
2002/04/02,"10,352.46","10,352.46","10,264.86","10,313.71","10,313.71","191,170,000"
2002/04/03,"10,311.81","10,339.86","10,139.48","10,198.29","10,198.29","217,770,000"
2002/04/04,"10,199.54","10,261.88","10,157.26","10,235.17","10,235.17","214,030,000"
2002/04/05,"10,235.80","10,335.30","10,217.39","10,271.64","10,271.64","181,160,000"
2002/04/08,"10,258.91","10,258.91","10,120.87","10,249.08","10,249.08","220,420,000"
2002/04/09,"10,249.84","10,304.99","10,201.13","10,208.67","10,208.67","239,080,000"
2002/04/10,"10,210.40","10,394.67","10,210.40","10,381.73","10,381.73","267,700,000"
2002/04/11,"10,378.89","10,378.89","10,154.28","10,176.08","10,176.08","309,050,000"
2002/04/12,"10,178.57","10,237.94","10,138.65","10,190.82","10,190.82","231,400,000"
2002/04/15,"10,189.57","10,225.76","10,070.49","10,093.67","10,093.67","231,610,000"
2002/04/16,"10,100.38","10,308.17","10,100.11","10,301.32","10,301.32","253,910,000"
2002/04/17,"10,299.66","10,326.44","10,188.26","10,220.78","10,220.78","254,320,000"
2002/04/18,"10,219.47","10,258.84","10,057.00","10,205.28","10,205.28","266,470,000"
2002/04/19,"10,212.69","10,270.88","10,212.69","10,257.11","10,257.11","249,560,000"
2002/04/22,"10,256.00","10,256.00","10,109.24","10,136.43","10,136.43","207,120,000"
2002/04/23,"10,137.20","10,177.13","10,069.46","10,089.24","10,089.24","238,640,000"
2002/04/24,"10,090.07","10,163.42","10,027.66","10,030.43","10,030.43","219,790,000"
2002/04/25,"10,028.70","10,039.56","9,926.57","10,035.06","10,035.06","248,480,000"
2002/04/26,"10,037.42","10,082.67","9,910.72","9,910.72","9,910.72","213,180,000"
2002/04/29,"9,910.52","9,937.09","9,811.57","9,819.87","9,819.87","211,930,000"
2002/04/30,"9,818.90","10,006.28","9,818.90","9,946.22","9,946.22","271,250,000"
2002/05/01,"9,944.90","10,086.61","9,830.67","10,059.63","10,059.63","262,390,000"
2002/05/02,"10,057.62","10,117.54","10,040.12","10,091.87","10,091.87","221,770,000"
2002/05/03,"10,091.73","10,092.08","9,943.71","10,006.63","10,006.63","227,940,000"
2002/05/06,"10,005.80","10,023.86","9,807.69","9,808.04","9,808.04","213,910,000"
2002/05/07,"9,810.53","9,919.03","9,810.53","9,836.55","9,836.55","270,090,000"
2002/05/08,"9,847.96","10,148.94","9,847.96","10,141.83","10,141.83","281,990,000"
2002/05/09,"10,137.96","10,144.74","10,016.73","10,037.42","10,037.42","215,340,000"
2002/05/10,"10,040.25","10,062.05","9,922.35","9,939.92","9,939.92","212,260,000"
2002/05/13,"9,938.82","10,110.97","9,920.20","10,109.66","10,109.66","201,420,000"
2002/05/14,"10,119.34","10,304.44","10,119.34","10,298.14","10,298.14","254,830,000"
2002/05/15,"10,288.56","10,349.07","10,223.69","10,243.68","10,243.68","254,000,000"
2002/05/16,"10,242.11","10,318.83","10,230.68","10,289.21","10,289.21","198,100,000"
2002/05/17,"10,291.05","10,353.43","10,256.72","10,353.08","10,353.08","228,190,000"
2002/05/20,"10,348.93","10,348.93","10,211.72","10,229.50","10,229.50","167,470,000"
2002/05/21,"10,229.08","10,292.95","10,086.55","10,105.71","10,105.71","208,290,000"
2002/05/22,"10,098.58","10,157.88","10,063.50","10,157.88","10,157.88","198,520,000"
2002/05/23,"10,158.30","10,216.08","10,086.96","10,216.08","10,216.08","203,610,000"
2002/05/24,"10,211.92","10,217.67","10,084.75","10,104.26","10,104.26","143,810,000"
2002/05/28,"10,106.54","10,118.51","9,961.86","9,981.58","9,981.58","183,870,000"
2002/05/29,"9,976.94","9,988.50","9,922.97","9,923.04","9,923.04","198,060,000"
2002/05/30,"9,915.01","9,943.52","9,802.23","9,911.69","9,911.69","233,250,000"
2002/05/31,"9,915.15","10,042.26","9,915.01","9,925.25","9,925.25","221,700,000"
2002/06/03,"9,923.94","9,986.49","9,704.18","9,709.79","9,709.79","221,400,000"
2002/06/04,"9,710.34","9,739.41","9,592.79","9,687.84","9,687.84","263,590,000"
2002/06/05,"9,688.53","9,800.89","9,688.32","9,796.80","9,796.80","224,800,000"
2002/06/06,"9,795.70","9,802.55","9,594.66","9,624.64","9,624.64","269,660,000"
2002/06/07,"9,592.38","9,636.47","9,472.54","9,589.67","9,589.67","366,490,000"
2002/06/10,"9,587.38","9,718.09","9,562.54","9,645.40","9,645.40","226,060,000"
2002/06/11,"9,647.62","9,758.80","9,508.69","9,517.26","9,517.26","252,640,000"
2002/06/12,"9,515.12","9,624.77","9,449.98","9,617.71","9,617.71","332,400,000"
2002/06/13,"9,612.87","9,625.40","9,491.86","9,502.80","9,502.80","227,630,000"
2002/06/14,"9,498.92","9,498.92","9,260.99","9,474.21","9,474.21","286,920,000"
2002/06/17,"9,476.50","9,687.77","9,476.50","9,687.42","9,687.42","247,560,000"
2002/06/18,"9,684.52","9,721.75","9,636.96","9,706.12","9,706.12","212,730,000"
2002/06/19,"9,702.00","9,733.39","9,542.74","9,561.57","9,561.57","248,010,000"
2002/06/20,"9,561.64","9,573.89","9,425.88","9,431.77","9,431.77","277,030,000"
2002/06/21,"9,430.66","9,430.66","9,220.63","9,253.79","9,253.79","416,400,000"
2002/06/24,"9,252.47","9,369.95","9,083.56","9,281.82","9,281.82","341,190,000"
2002/06/25,"9,285.56","9,413.08","9,111.25","9,126.82","9,126.82","294,930,000"
2002/06/26,"9,108.22","9,160.81","8,926.57","9,120.11","9,120.11","407,350,000"
2002/06/27,"9,122.12","9,269.92","9,034.96","9,269.92","9,269.92","335,340,000"
2002/06/28,"9,270.33","9,362.82","9,237.73","9,243.26","9,243.26","331,590,000"
2002/07/01,"9,239.25","9,327.44","9,106.89","9,109.79","9,109.79","258,620,000"
2002/07/02,"9,104.95","9,135.82","8,960.54","9,007.75","9,007.75","313,900,000"
2002/07/03,"9,006.37","9,070.89","8,897.54","9,054.97","9,054.97","272,750,000"
2002/07/05,"9,061.54","9,379.85","9,061.54","9,379.50","9,379.50","143,040,000"
2002/07/08,"9,375.70","9,410.38","9,240.36","9,274.90","9,274.90","244,270,000"
2002/07/09,"9,273.38","9,318.10","9,081.96","9,096.09","9,096.09","255,570,000"
2002/07/10,"9,098.16","9,134.23","8,811.70","8,813.50","8,813.50","383,600,000"
2002/07/11,"8,812.12","8,854.90","8,605.34","8,801.53","8,801.53","413,260,000"
2002/07/12,"8,805.33","8,849.22","8,599.66","8,684.53","8,684.53","339,060,000"
2002/07/15,"8,681.28","8,681.90","8,244.87","8,639.19","8,639.19","379,100,000"
2002/07/16,"8,635.31","8,635.66","8,406.45","8,473.11","8,473.11","364,500,000"
2002/07/17,"8,476.21","8,723.37","8,452.76","8,542.48","8,542.48","377,580,000"
2002/07/18,"8,540.47","8,621.95","8,404.43","8,409.49","8,409.49","276,320,000"
2002/07/19,"8,406.10","8,406.10","7,966.72","8,019.26","8,019.26","379,120,000"
2002/07/22,"8,015.04","8,103.86","7,717.29","7,784.58","7,784.58","477,860,000"
2002/07/23,"7,785.55","7,894.41","7,682.89","7,702.34","7,702.34","528,730,000"
2002/07/24,"7,698.46","8,202.02","7,532.66","8,191.29","8,191.29","568,650,000"
2002/07/25,"8,185.89","8,309.39","7,945.95","8,186.31","8,186.31","442,460,000"
2002/07/26,"8,192.61","8,267.72","8,114.59","8,264.39","8,264.39","306,600,000"
2002/07/29,"8,267.99","8,711.88","8,267.99","8,711.88","8,711.88","328,750,000"
2002/07/30,"8,707.03","8,762.14","8,540.12","8,680.03","8,680.03","332,810,000"
2002/07/31,"8,678.65","8,736.73","8,537.10","8,736.59","8,736.59","328,050,000"
2002/08/01,"8,732.58","8,734.31","8,479.90","8,506.62","8,506.62","306,600,000"
2002/08/02,"8,504.96","8,508.77","8,203.82","8,313.13","8,313.13","298,050,000"
2002/08/05,"8,312.92","8,312.92","8,030.82","8,043.63","8,043.63","281,930,000"
2002/08/06,"8,049.93","8,418.15","8,049.93","8,274.09","8,274.09","303,670,000"
2002/08/07,"8,282.25","8,460.17","8,214.62","8,456.15","8,456.15","282,860,000"
2002/08/08,"8,456.29","8,717.42","8,430.33","8,712.02","8,712.02","308,760,000"
2002/08/09,"8,707.24","8,796.68","8,575.98","8,745.45","8,745.45","240,400,000"
2002/08/12,"8,741.92","8,742.06","8,582.01","8,688.89","8,688.89","194,200,000"
2002/08/13,"8,683.15","8,745.52","8,473.32","8,482.39","8,482.39","263,650,000"
2002/08/14,"8,479.14","8,748.29","8,353.07","8,743.31","8,743.31","308,960,000"
